DATA;HORA;PREC;P_EST;TBS;TBU;ES_TS;ES_TU;E;URA;DELTA_E;TPO;UA;US;R;Q
07/05/2020;12;0;944.8;6.6;6;9.747;9.351;8.864952949;90.955;0.882;4.956859737;6.86748501;7.550441432;0.0059;0.0059
07/05/2020;18;0;944.5;14.6;10.6;16.619;12.782;9.541824687;57.416;7.077;5.935960875;7.186228189;12.51598134;0.0063;0.0063
08/05/2020;0;0;944.6;10.4;8.4;12.612;11.023;9.403240552;74.556;3.209;5.741277788;7.186809822;9.639503995;0.0063;0.0062
08/05/2020;12;0;945.5;11;8.8;13.127;11.326;9.544160029;72.708;3.583;5.939217286;7.279102332;10.01148508;0.0063;0.0063
08/05/2020;18;0;943.4;19;11.8;21.973;13.841;8.009336685;36.451;13.964;3.606252071;5.941172349;16.29910301;0.0053;0.0053
09/05/2020;0;0;944.2;12.6;9.2;14.59;11.636;8.882379927;60.881;5.707;4.982992912;6.736426793;11.06497757;0.0059;0.0059
09/05/2020;12;0;943.1;9.9;8;12.197;10.727;9.188474214;75.332;3.009;5.433831573;7.035077818;9.338747021;0.0061;0.0061
09/05/2020;18;0;941.2;23.3;14.4;28.607;16.405;9.196190171;32.147;19.41;5.445001162;6.722560888;20.91191232;0.0061;0.0061
10/05/2020;0;0;940.4;14.4;10;16.405;12.279;8.715322408;53.125;7.69;4.730338914;6.568332754;12.36382808;0.0058;0.0058
10/05/2020;12;0;940.8;13.3;10.8;15.274;12.953;10.92829588;71.55;4.345;7.741300686;8.267792135;11.55528936;0.0073;0.0073
10/05/2020;18;0;937.5;24.6;16.3;30.929;18.533;11.81049768;38.186;19.119;8.774351377;8.5959469;22.51085071;0.0079;0.0079
11/05/2020;0;0;937.2;17.8;13.9;20.381;15.882;12.72306577;62.426;7.658;9.764745671;9.476671409;15.18054156;0.0086;0.0085
11/05/2020;12;0;939.2;15.4;12.8;17.497;14.782;12.67641838;72.449;4.821;9.715868507;9.520500074;13.140925;0.0085;0.0084
11/05/2020;18;0;937;26.8;18.3;35.235;21.032;14.14652959;40.149;21.088;11.17596708;10.2206081;25.45664712;0.0095;0.0094
12/05/2020;0;0;938.9;20;16.6;23.382;18.891;16.13676564;69.015;7.245;12.92755107;11.92909023;17.28490233;0.0109;0.0108
12/05/2020;12;1.4;937.9;17.2;16.6;19.623;18.891;18.40476564;93.79;1.219;14.6775179;13.73698221;14.64658244;0.0125;0.0123
12/05/2020;18;0;935.9;20.6;17;24.264;19.377;16.46050102;67.838;7.804;13.19186882;12.14354401;17.90073388;0.0111;0.011
13/05/2020;0;0;936.7;17;15.9;19.377;18.066;17.17535719;88.64;2.201;13.7575668;12.82821506;14.4722418;0.0116;0.0115
13/05/2020;12;1.4;935.6;18.5;17.8;21.297;20.381;19.81389328;93.037;1.483;15.65920904;14.72277628;15.82467763;0.0135;0.0133
13/05/2020;18;0;934.7;20.2;17.4;23.673;19.873;17.60514126;74.369;6.068;14.08644848;13.00570804;17.48811616;0.0119;0.0118
14/05/2020;0;0.1;937.9;15.7;15;17.837;17.053;16.48584204;92.427;1.351;13.21233892;12.36866431;13.38214455;0.0111;0.011
14/05/2020;12;0.8;942;11.6;10;13.66;12.279;10.98332241;80.408;2.676;7.808135325;8.35905704;10.3958631;0.0073;0.0073
14/05/2020;18;0;940.8;15.8;10.5;17.951;12.697;8.403839758;46.815;9.547;4.246052423;6.302879818;13.4633979;0.0056;0.0056
15/05/2020;0;0;942.8;9.2;6.9;11.636;9.95;8.086826099;69.496;3.55;3.734374878;6.206968579;8.931395791;0.0054;0.0054
15/05/2020;12;0;942;8.9;6.8;11.403;9.882;8.18065744;71.741;3.222;3.88788444;6.285670101;8.761600454;0.0054;0.0054
15/05/2020;18;0;939.6;18.7;12;21.565;14.025;8.598225696;39.871;12.967;4.550340652;6.384558401;16.0129967;0.0057;0.0057
16/05/2020;0;0;941.6;11.1;7.9;13.214;10.655;8.062633279;61.014;5.152;3.694506194;6.147012912;10.074678;0.0054;0.0053
16/05/2020;12;0;941.8;9.4;6.9;11.794;9.95;7.924826099;67.192;3.869;3.465099432;6.078319168;9.046174922;0.0053;0.0053
16/05/2020;18;0;939.9;20.5;12.6;24.115;14.59;8.190831926;33.965;15.924;3.904424132;6.044750239;17.79680031;0.0055;0.0054
17/05/2020;0;0;940.8;13.5;9.6;15.474;11.954;8.795049979;56.837;6.679;4.851515642;6.649241974;11.69879116;0.0059;0.0058
17/05/2020;12;0;941.5;12.3;9.8;14.305;12.116;10.09072628;70.539;4.214;6.6802369;7.660887884;10.86043086;0.0067;0.0067
17/05/2020;18;0;940.3;24.9;14.6;31.488;16.619;8.275634504;26.282;23.212;4.041485654;6.017128008;22.89441445;0.0055;0.0055
18/05/2020;0;0;942.2;15.3;11.6;17.385;13.66;10.66256897;61.332;6.722;7.413740962;8.010795837;13.06135919;0.0071;0.0071
18/05/2020;12;0;943.4;16;11.8;18.182;13.841;10.43933668;57.415;7.743;7.132191563;7.824084173;13.62718599;0.007;0.0069
18/05/2020;18;0;941.2;25.6;16.2;32.826;18.416;10.80173128;32.906;22.024;7.586290597;7.835415257;23.81131535;0.0072;0.0072
19/05/2020;0;0;942.2;18;13.2;20.639;15.174;11.28629802;54.684;9.353;8.170232153;8.400729041;15.36222604;0.0075;0.0075
19/05/2020;12;0;944.4;17.5;14.6;19.999;16.619;14.2696345;71.352;5.729;11.29126348;10.63959667;14.91149661;0.0095;0.0095
19/05/2020;18;0;941.5;24.4;15.2;30.561;17.274;9.821652436;32.137;20.74;6.320588734;7.153227699;22.25822326;0.0066;0.0065
20/05/2020;0;0;942;17.9;12.8;20.51;14.782;10.65141838;51.934;9.858;7.39981785;7.930894539;15.27115036;0.0071;0.0071
20/05/2020;12;0;943.1;16.2;14;18.416;15.986;14.20350374;77.127;4.212;11.22945158;10.63789388;13.79269501;0.0095;0.0094
20/05/2020;18;0;939.4;26.4;16.8;34.415;19.132;11.35628303;32.998;23.059;8.252491181;8.215667685;24.89768265;0.0076;0.0076
21/05/2020;0;0;940;17.8;15.2;20.381;17.274;15.16765244;74.421;5.213;12.10339258;11.29750178;15.18054156;0.0102;0.0101
21/05/2020;12;0;939.2;17;15.3;19.377;17.385;16.00799471;82.616;3.369;12.82093737;11.95631605;14.4722418;0.0108;0.0107
21/05/2020;18;0;934.6;24.7;17.4;31.114;19.873;13.96014126;44.867;17.154;10.99947764;10.15709304;22.63808648;0.0094;0.0093
22/05/2020;0;9.4;932.7;16.7;16;19.011;18.182;17.61516414;92.657;1.396;14.09402208;13.17032983;14.21409526;0.012;0.0118
22/05/2020;12;60.8;933;16.4;15.8;18.652;17.951;17.46519721;93.638;1.187;13.98024962;13.07174055;13.95993994;0.0119;0.0117
22/05/2020;18;0;931.5;19.2;17.8;22.249;20.381;19.24689328;86.508;3.002;15.27286373;14.26720426;16.49228298;0.0131;0.013
23/05/2020;0;13;935.8;14.5;14.2;16.512;16.194;15.9511543;96.606;0.56;12.77360421;12.01746094;12.43970326;0.0108;0.0107
23/05/2020;12;3.9;934.7;9;8.3;11.48;10.949;10.38163406;90.43;1.099;7.058435323;7.973978501;8.817884411;0.007;0.0069
23/05/2020;18;2.1;934.4;11.1;10.6;13.214;12.782;12.37682469;93.662;0.837;9.397600864;9.436185242;10.074678;0.0083;0.0083
24/05/2020;0;2.6;937.5;11.1;10.8;13.214;12.953;12.71029588;96.186;0.504;9.751383212;9.690426217;10.074678;0.0085;0.0085
24/05/2020;12;5;940.4;10;9.8;12.279;12.116;11.95372628;97.348;0.326;8.934755102;9.149035736;9.398237574;0.008;0.0079
24/05/2020;18;0.3;938.6;12.3;11.4;14.305;13.48;12.75090168;89.135;1.554;9.79382685;9.680495278;10.86043086;0.0086;0.0085
25/05/2020;0;1;939.4;9.5;9.1;11.874;11.558;11.23413239;94.612;0.64;8.108585203;8.613497614;9.104043588;0.0075;0.0075
25/05/2020;12;0.5;936.8;9.2;8.4;11.636;11.023;10.37524055;89.162;1.261;7.050237843;7.963419927;8.931395791;0.007;0.0069
25/05/2020;18;0;933.9;16.2;11.2;18.416;13.302;9.25231407;50.241;9.163;5.525965;6.929637717;13.79269501;0.0062;0.0062
26/05/2020;0;0;936.6;10.6;8.8;12.782;11.326;9.868160029;77.205;2.914;6.383450439;7.53682462;9.762141139;0.0066;0.0066
26/05/2020;12;0;939;8.4;7.8;11.023;10.582;10.09622811;91.59;0.927;6.687490258;7.771297117;8.484839742;0.0068;0.0067
26/05/2020;18;0;938;14.4;10.2;16.405;12.445;9.042857769;55.122;7.362;5.221260421;6.815180908;12.36382808;0.0061;0.006
27/05/2020;0;0;939.6;9.4;8;11.794;10.727;9.593474214;81.34;2.201;6.007795731;7.358167545;9.046174922;0.0064;0.0064
27/05/2020;12;0;941.6;7.6;7.2;10.439;10.157;9.832823933;94.196;0.606;6.335715741;7.590127099;8.057825803;0.0066;0.0065
27/05/2020;18;0;940.3;12.7;13.2;14.686;15.174;15.57929802;106.084;-0.893;12.45972097;11.81125639;11.13389805;0.0105;0.0104
28/05/2020;0;0;941.6;12.7;9.2;14.686;11.636;8.801379927;59.931;5.884;4.861089316;6.672659755;11.13389805;0.0059;0.0058
28/05/2020;12;0;942.2;11.4;9.2;13.48;11.636;9.854379927;73.104;3.626;6.364855586;7.505129016;10.26633862;0.0066;0.0065
28/05/2020;18;0;940.2;24.4;15;30.561;17.053;9.438842038;30.885;21.123;5.791563293;6.874422278;22.25822326;0.0063;0.0063
29/05/2020;0;0;941.2;16.1;11.4;18.299;13.48;9.672901676;52.861;8.626;6.117513302;7.247148056;13.70972445;0.0065;0.0064
29/05/2020;12;0;942.6;13;10.6;14.977;12.782;10.83782469;72.362;4.139;7.630680375;8.207946948;11.34289752;0.0072;0.0072
29/05/2020;18;0;939.4;22.4;13;27.089;14.977;7.363233109;27.181;19.726;2.487034137;5.399039579;19.86311053;0.0049;0.0049
30/05/2020;0;0;940.2;14;10.8;15.986;12.953;10.36129588;64.817;5.624;7.032341055;7.819709716;12.06432094;0.0069;0.0069
30/05/2020;12;0;940.4;11;9.5;13.127;11.874;10.65892573;81.2;2.468;7.409193456;8.129307442;10.01148508;0.0071;0.0071
30/05/2020;18;0;938.3;22.9;13.8;27.923;15.779;8.408215531;30.112;19.515;4.252979293;6.154847868;20.44003773;0.0056;0.0056
31/05/2020;0;0;939.1;14.2;11.2;16.194;13.302;10.87231407;67.137;5.322;7.672959527;8.199663049;12.21327932;0.0073;0.0072
31/05/2020;12;0;939.2;12.5;11;14.494;13.127;11.9117856;82.182;2.583;8.887985008;9.037102492;10.99642732;0.008;0.0079
31/05/2020;18;0.4;938.4;15.7;14.4;17.837;16.405;15.35219017;86.071;2.484;12.26431303;11.5181309;13.38214455;0.0103;0.0102
01/06/2020;0;3.4;939.4;14;13.8;15.986;15.779;15.61721553;97.696;0.368;12.4920682;11.78637242;12.06432094;0.0105;0.0104
01/06/2020;12;0;939.6;7.9;7.6;10.655;10.439;10.19571616;95.693;0.459;6.817973219;7.861844501;8.21571224;0.0068;0.0068
01/06/2020;18;0;938.3;12;9.8;14.025;12.116;10.33372628;73.68;3.691;6.99688684;7.853631977;10.65917153;0.0069;0.0069
02/06/2020;0;0;941.1;7.5;6.8;10.368;9.882;9.31465744;89.844;1.053;5.61532721;7.19270874;8.00578692;0.0062;0.0062
02/06/2020;12;0;940.8;7.2;6.4;10.157;9.613;8.965078928;88.267;1.192;5.106311927;6.930178786;7.851420642;0.006;0.0059
02/06/2020;18;0;938.4;15.4;9.6;17.497;11.954;7.256049979;41.47;10.241;2.291909904;5.449585387;13.140925;0.0048;0.0048
03/06/2020;0;0;940.4;8.5;6.5;11.098;9.68;8.059613379;72.62;3.039;3.689521138;6.201464504;8.539575498;0.0054;0.0053
03/06/2020;12;0;941.8;8.2;6.8;10.874;9.882;8.74765744;80.442;2.127;4.779617531;6.738060461;8.376282756;0.0058;0.0058
03/06/2020;18;0;941;18.2;12.4;20.9;14.399;9.701452008;46.419;11.199;6.156731472;7.21612124;15.54578601;0.0065;0.0064
04/06/2020;0;0;942.6;11;9.7;13.127;12.035;10.98164936;83.658;2.145;7.806108202;8.375441028;10.01148508;0.0073;0.0073
04/06/2020;12;0;943.4;13.6;12.2;15.575;14.211;13.07725706;83.962;2.498;10.13012426;9.883230564;11.77111936;0.0087;0.0087
04/06/2020;18;0;941;17.4;14.6;19.873;16.619;14.3506345;72.211;5.523;11.36658438;10.70367574;14.82273553;0.0096;0.0095
05/06/2020;0;0.1;942;14.2;13.5;16.194;15.474;14.90716282;92.053;1.287;11.87287642;11.24265831;12.21327932;0.01;0.0099
05/06/2020;12;10.8;939.9;14;13.6;15.986;15.575;15.25126688;95.407;0.734;12.17654719;11.51018957;12.06432094;0.0103;0.0102
05/06/2020;18;19;935.2;15.2;14.6;17.274;16.619;16.1326345;93.394;1.141;12.924144;12.12466563;12.98221068;0.0109;0.0108
06/06/2020;0;14.7;935;15.4;14.9;17.497;16.943;16.53836794;94.521;0.959;13.25466856;12.42097953;13.140925;0.0112;0.0111
06/06/2020;12;2;936.6;8.7;8;11.25;10.727;10.16047421;90.317;1.089;6.771898056;7.812420002;8.649968703;0.0068;0.0068
06/06/2020;18;0.1;935.6;9.7;9.2;12.035;11.636;11.23137993;93.325;0.803;8.105324521;8.605294985;9.220746558;0.0076;0.0075
07/06/2020;0;0.2;937.9;10.3;10;12.528;12.279;12.03632241;96.073;0.492;9.026384181;9.202497118;9.578688708;0.0081;0.008
07/06/2020;12;1.3;941.8;11.7;11.1;13.75;13.214;12.72829372;92.568;1.022;9.770212352;9.683696594;10.46115536;0.0085;0.0084
07/06/2020;18;0;940;16.1;13.1;18.299;15.075;12.64548292;69.106;5.653;9.683355013;9.474270493;13.70972445;0.0085;0.0084
08/06/2020;0;0;940.6;11.3;10.6;13.391;12.782;12.21482469;91.218;1.176;9.222278747;9.306123908;10.20210319;0.0082;0.0081
08/06/2020;12;0;939.8;9.8;8.8;12.116;11.326;10.51616003;86.798;1.6;7.22975796;8.054456373;9.279583852;0.007;0.007
08/06/2020;18;0;937.1;16.7;14.6;19.011;16.619;14.9176345;78.468;4.094;11.88222062;11.15346784;14.21409526;0.0101;0.01
09/06/2020;0;0.5;938;14.7;13.7;16.726;15.677;14.86695018;88.884;1.859;11.83693236;11.19284466;12.59266409;0.01;0.0099
09/06/2020;12;0;936.6;16.2;15.8;18.416;17.951;17.62719721;95.718;0.789;14.10310896;13.20211243;13.79269501;0.0119;0.0118
09/06/2020;18;3.2;933.5;19.7;18.7;22.951;21.565;20.75505603;90.432;2.196;16.27673038;15.35888328;16.98390226;0.0141;0.0139
10/06/2020;0;1.4;934.4;17.4;17.1;19.873;19.5;19.25663072;96.898;0.617;15.27959423;14.36290019;14.82273553;0.0131;0.0129
10/06/2020;12;0.2;934.4;17.2;16.8;19.623;19.132;18.80828303;95.846;0.815;14.96611177;14.03816025;14.64658244;0.0128;0.0126
10/06/2020;18;5;932.3;19.2;18.6;22.249;21.431;20.94457613;94.139;1.304;16.39768685;15.52565089;16.49228298;0.0143;0.0141
11/06/2020;0;28.5;933.5;18.5;18.1;21.297;20.769;20.44512566;96.001;0.852;16.07652476;15.1918155;15.82467763;0.0139;0.0137
11/06/2020;12;0.2;936.3;18.2;18;20.9;20.639;20.47700174;97.976;0.423;16.09725526;15.23117643;15.54578601;0.0139;0.0137
11/06/2020;18;0.1;933.9;21.9;20.5;26.277;24.115;22.98123957;87.457;3.296;17.63253628;16.87940485;19.30026463;0.0157;0.0154
12/06/2020;0;0;935.2;19.5;19.2;22.668;22.249;22.00559227;97.079;0.662;17.05526679;16.2954232;16.78575794;0.015;0.0148
12/06/2020;12;0;934.2;19;17.8;21.973;20.381;19.40889328;88.331;2.564;15.38439743;14.39714481;16.29910301;0.0132;0.013
12/06/2020;18;0;932.8;25.4;19.3;32.439;22.388;17.44655103;53.783;14.992;13.96603546;12.66395092;23.54617912;0.0119;0.0117
13/06/2020;0;0;934.2;19;16.8;21.973;19.132;17.35028303;78.962;4.623;13.89240688;12.87010721;16.29910301;0.0118;0.0116
13/06/2020;12;12.4;938.7;16;15.7;18.182;17.837;17.59368112;96.763;0.588;14.07778356;13.18612917;13.62718599;0.0119;0.0117
13/06/2020;18;4.5;942.3;14.6;12.9;16.619;14.88;13.50254585;81.249;3.116;10.55598961;10.16916353;12.51598134;0.009;0.009
14/06/2020;0;0;946.6;9.9;6.7;12.197;9.814;7.221900519;59.209;4.975;2.229135784;5.529387248;9.338747021;0.0048;0.0048
14/06/2020;12;0;946.6;5;3.3;8.723;7.74;6.36346157;72.95;2.36;0.545220334;4.958006389;6.796408944;0.0042;0.0042
14/06/2020;18;0;945.6;15.5;10.1;17.61;12.362;7.987846464;45.361;9.622;3.570500042;5.997114537;13.22090994;0.0053;0.0053
15/06/2020;0;0;945.9;8.4;6.2;11.023;9.481;7.699217748;69.845;3.324;3.080777669;5.926263554;8.484839742;0.0051;0.0051
15/06/2020;12;0;945.6;11.8;10.6;13.841;12.782;11.80982469;85.323;2.032;8.773593099;8.981769758;10.52680311;0.0079;0.0078
15/06/2020;18;0;944.3;18;15.8;20.639;17.951;16.16919721;78.343;4.47;12.95426812;12.03521689;15.36222604;0.0108;0.0107
16/06/2020;0;35.5;945.6;15.6;14.6;17.723;16.619;15.8086345;89.199;1.914;12.65417692;11.86469242;13.30131584;0.0106;0.0105
16/06/2020;12;0;945.5;14.6;13.4;16.619;15.374;14.40163519;86.66;2.217;11.41379149;10.8462941;12.51598134;0.0096;0.0095
16/06/2020;18;0;943.2;21.2;17;25.176;19.377;15.97450102;63.451;9.201;12.79306629;11.76096846;18.53539531;0.0107;0.0106
17/06/2020;0;0;944;16.1;14.6;18.299;16.619;15.4036345;84.179;2.895;12.30882878;11.54073758;13.70972445;0.0103;0.0102
17/06/2020;12;0;943.4;15.6;13.8;17.723;15.779;14.32121553;80.807;3.402;11.33927732;10.74835511;13.30131584;0.0096;0.0095
17/06/2020;18;0;939.2;22.4;17.4;27.089;19.873;15.82314126;58.411;11.266;12.66638226;11.60220852;19.86311053;0.0107;0.0105
18/06/2020;0;0;938.3;16.4;14.6;18.652;16.619;15.1606345;81.282;3.491;12.09723423;11.34690198;13.95993994;0.0102;0.0101
18/06/2020;12;0;936.3;16;14.4;18.182;16.405;15.10919017;83.099;3.073;12.05200375;11.32405049;13.62718599;0.0102;0.0101
18/06/2020;18;0;934.8;23;18;28.093;20.639;16.58900174;59.051;11.504;13.29534631;12.13911411;20.55713831;0.0112;0.0111
19/06/2020;0;0;936.8;18.9;16.7;21.836;19.011;17.22918835;78.902;4.607;13.79920782;12.7846598;16.20324781;0.0117;0.0115
19/06/2020;12;0;938.2;17.8;16.2;20.381;18.416;17.11973128;83.999;3.261;13.71440012;12.75149173;15.18054156;0.0116;0.0114
19/06/2020;18;0;936.4;23.3;18.4;28.607;21.164;17.19481631;60.108;11.412;13.77263442;12.56968347;20.91191232;0.0116;0.0115
20/06/2020;0;0;937.9;20.3;17.2;23.819;19.623;17.11244517;71.842;6.707;13.70873559;12.63742115;17.59049361;0.0116;0.0114
20/06/2020;12;0;939.9;19.2;16.6;22.249;18.891;16.78476564;75.442;5.464;13.451458;12.44209527;16.49228298;0.0113;0.0112
20/06/2020;18;0;938;25.4;18.8;32.439;21.7;16.3542738;50.416;16.084;13.10571571;11.87109821;23.54617912;0.011;0.0109
21/06/2020;0;0;938;20;16.9;23.382;19.254;16.74305286;71.608;6.639;13.4183474;12.37728754;17.28490233;0.0113;0.0112
21/06/2020;12;0;939.4;18;14.9;20.639;16.943;14.43236794;69.928;6.207;11.4421576;10.74244294;15.36222604;0.0097;0.0096
21/06/2020;18;0;939;25.6;17.2;32.826;19.623;12.81944517;39.053;20.006;9.865166956;9.299034912;23.81131535;0.0086;0.0085
22/06/2020;0;0;940.6;18.7;15.2;21.565;17.274;14.43865244;66.954;7.126;11.4479507;10.72133054;16.0129967;0.0097;0.0096
22/06/2020;12;0;940.2;17.4;14.8;19.873;16.835;14.72851062;74.113;5.145;11.71244039;10.98552135;14.82273553;0.0099;0.0098
22/06/2020;18;0;938.3;25;18.8;31.676;21.7;16.6782738;52.653;14.998;13.36676345;12.12253055;23.02351158;0.0113;0.0111
23/06/2020;0;0;939.2;18.6;15.7;21.431;17.837;15.48768112;72.269;5.943;12.38123701;11.50422404;15.91859668;0.0104;0.0103
23/06/2020;12;0;937.2;16;13.8;18.182;15.779;13.99721553;76.983;4.185;11.03476993;10.49064666;13.62718599;0.0094;0.0093
23/06/2020;18;0;934;25.2;17.8;32.055;20.381;14.38689328;44.882;17.668;11.40016333;10.45003717;23.28358455;0.0097;0.0096
24/06/2020;0;0;934.3;19;14.7;21.973;16.726;13.24326713;60.271;8.73;10.29798483;9.823601574;16.29910301;0.0089;0.0089
24/06/2020;12;0;934.4;15.7;13.3;17.837;15.274;13.32968119;74.732;4.507;10.38453128;10.00072374;13.38214455;0.009;0.0089
24/06/2020;18;0;931.1;25.2;16.2;32.055;18.416;11.12573128;34.708;20.93;7.979561041;8.081265579;23.28358455;0.0075;0.0075
25/06/2020;0;0;932.7;19.4;14.6;22.527;16.619;12.7306345;56.512;9.797;9.772659295;9.43042214;16.68743617;0.0086;0.0085
25/06/2020;12;6;932.2;15.8;15.2;17.951;17.274;16.78765244;93.518;1.164;13.45374643;12.59073933;13.4633979;0.0114;0.0113
25/06/2020;18;20.4;933.1;15;14.6;17.053;16.619;16.2946345;95.554;0.758;13.05710103;12.25492303;12.82515828;0.0111;0.0109
26/06/2020;0;1.2;940.8;9.3;9;11.715;11.48;11.23734813;95.922;0.478;8.112393681;8.622067318;8.98862615;0.0075;0.0075
26/06/2020;12;0;943;5.6;4.8;9.095;8.602;7.953969793;87.453;1.141;3.51394561;6.183883192;7.071100852;0.0053;0.0053
26/06/2020;18;0;940.6;9.6;6.9;11.954;9.95;7.762826099;64.939;4.191;3.190262198;5.949851851;9.162233636;0.0052;0.0051
27/06/2020;0;0;941;6.2;5;9.481;8.723;7.750999476;81.751;1.73;3.169973929;6.013132115;7.355414628;0.0052;0.0051
27/06/2020;12;0;939.6;5.8;4.3;9.222;8.306;7.090850842;76.888;2.131;1.985451214;5.508889141;7.164789239;0.0047;0.0047
27/06/2020;18;0;939.4;10;8.1;12.279;10.801;9.261753154;75.426;3.018;5.539533477;7.088677502;9.398237574;0.0062;0.0062
28/06/2020;0;0;942.2;8;6.8;10.727;9.882;8.90965744;83.055;1.818;5.023795011;6.867728831;8.268935639;0.0059;0.0059
28/06/2020;12;0;943.5;8.2;7.5;10.874;10.368;9.800604945;90.125;1.074;6.292042119;7.54911462;8.376282756;0.0065;0.0065
28/06/2020;18;0;942.6;14.4;11.4;16.405;13.48;11.04990168;67.356;5.355;7.888555563;8.327796461;12.36382808;0.0074;0.0073
29/06/2020;0;0;943;9.6;8.3;11.954;10.949;9.89563406;82.781;2.058;6.420446493;7.584551795;9.162233636;0.0066;0.0066
29/06/2020;12;0;940.7;9.6;8.4;11.954;11.023;10.05124055;84.082;1.903;6.628064364;7.703817068;9.162233636;0.0067;0.0067
29/06/2020;18;3.8;938.2;11;10.2;13.127;12.445;11.79685777;89.869;1.33;8.758974529;8.997180961;10.01148508;0.0079;0.0079
07/07/2020;12;48.8;935.5;10.5;9.8;12.697;12.116;11.54872628;90.957;1.148;8.476098236;8.823471299;9.700654291;0.0078;0.0077
07/07/2020;18;21.6;930.7;11;10.8;13.127;12.953;12.79129588;97.444;0.335;9.835915429;9.7556151;10.01148508;0.0087;0.0086
08/07/2020;0;39.2;931.6;13.4;13.2;15.374;15.174;15.01229802;97.65;0.361;11.96639528;11.35357455;11.6268484;0.0102;0.0101
08/07/2020;12;35.5;932.6;9.6;9.2;11.954;11.636;11.31237993;94.632;0.642;8.200947794;8.670422831;9.162233636;0.0076;0.0076
08/07/2020;18;0.5;933.5;11;10.2;13.127;12.445;11.79685777;89.869;1.33;8.758974529;8.997180961;10.01148508;0.008;0.0079
09/07/2020;0;2;938.4;8.2;7.9;10.874;10.655;10.41163328;95.744;0.463;7.096831729;8.01977158;8.376282756;0.007;0.0069
09/07/2020;12;0.6;943.5;5.8;5.2;9.222;8.846;8.359528185;90.645;0.863;4.175703092;6.494525842;7.164789239;0.0056;0.0055
09/07/2020;18;0;943;10.4;7.2;12.612;10.157;7.564823933;59.979;5.048;2.846449754;5.781724996;9.639503995;0.005;0.005
10/07/2020;0;0;942.2;5.7;4.6;9.159;8.482;7.591423393;82.889;1.567;2.893157042;5.899900635;7.117810769;0.0051;0.005
10/07/2020;12;0;938.8;5.7;4.3;9.159;8.306;7.171850842;78.308;1.987;2.13659523;5.573817339;7.117810769;0.0048;0.0048
10/07/2020;18;0;936.2;18.5;13.2;21.297;15.174;10.88129802;51.094;10.416;7.683950571;8.085383022;15.82467763;0.0073;0.0073
11/07/2020;0;0;936.4;15.4;11.5;17.497;13.569;10.41047407;59.499;7.086;7.0953501;7.818684757;13.140925;0.007;0.0069
11/07/2020;12;2.2;937.9;13.7;13.1;15.677;15.075;14.58948292;93.063;1.087;11.5862363;11.0222602;11.8438347;0.0098;0.0097
11/07/2020;18;12.1;935.2;14.1;13.7;16.09;15.677;15.35295018;95.422;0.737;12.26497177;11.58289449;12.13860221;0.0104;0.0103
12/07/2020;0;14.2;934;14.4;13.9;16.405;15.882;15.47706577;94.342;0.928;12.37211334;11.66434393;12.36382808;0.0105;0.0104
12/07/2020;12;18.8;933.2;18.8;17;21.7;19.377;17.91850102;82.573;3.782;14.32121712;13.30071049;16.10787973;0.0122;0.012
12/07/2020;18;0;932.8;20.1;17.7;23.527;20.253;18.30890211;77.821;5.218;14.60802673;13.53022244;17.38625311;0.0125;0.0123
13/07/2020;0;0;935.8;16.1;15.6;18.299;17.723;17.31780587;94.64;0.981;13.86747521;12.97487634;13.70972445;0.0117;0.0116
13/07/2020;12;0;938.3;13.6;13.4;15.575;15.374;15.21163519;97.665;0.364;12.14192339;11.4963021;11.77111936;0.0102;0.0101
13/07/2020;18;0;937.2;18;15.2;20.639;17.274;15.00565244;72.705;5.633;11.96050339;11.16915573;15.36222604;0.0101;0.01
14/07/2020;0;0;942.7;10.8;8.8;12.953;11.326;9.706160029;74.932;3.247;6.16318756;7.407872665;9.886130685;0.0065;0.0064
14/07/2020;12;0;944.7;4.8;3.4;8.602;7.795;6.661429241;77.441;1.941;1.15415949;5.193900553;6.706935411;0.0044;0.0044
14/07/2020;18;0;945.5;11.6;6.8;13.66;9.882;5.99365744;43.879;7.666;-0.251465869;4.561581875;10.3958631;0.004;0.004
15/07/2020;0;0;944;5.3;4.1;8.907;8.19;7.217944657;81.033;1.689;2.221844876;5.617703244;6.932569516;0.0048;0.0048
15/07/2020;12;0;944.4;5.8;4;9.222;8.133;6.67452848;72.374;2.548;1.180300663;5.185447879;7.164789239;0.0044;0.0044
15/07/2020;18;0;942.3;17.6;9.4;20.126;11.794;5.152274228;25.601;14.973;-2.264297784;3.840270468;15.00071666;0.0034;0.0034
16/07/2020;0;0;943;12.4;6.5;14.399;9.68;4.900613379;34.033;9.499;-2.930672707;3.719246173;10.92824564;0.0032;0.0032
16/07/2020;12;0;941.5;10.8;8.7;12.953;11.25;9.548751541;73.717;3.405;5.945617383;7.287736377;9.886130685;0.0064;0.0063
16/07/2020;18;0.2;938;9.8;9;12.116;11.48;10.83234813;89.407;1.283;7.623954502;8.296628727;9.279583852;0.0073;0.0072
17/07/2020;0;38.3;940.6;11.6;11.3;13.66;13.391;13.1478492;96.254;0.512;10.20176222;10.00640948;10.3958631;0.0088;0.0087
17/07/2020;12;10;940.7;13.8;13.2;15.779;15.174;14.68829802;93.086;1.091;11.67605978;11.09304516;11.91693893;0.0099;0.0098
